time,XLE,XLB,XLI,XLY,XLP,XLV,XLF,XTL,XLU,XLK,XLRE
2006-11-02,35.9062934032,23.7786482508,24.8815459735,29.8194187023,17.0561711521,25.5383242341,20.912090294,,20.7622594674,18.0771594963,
2006-11-03,36.6972951719,23.7003118834,24.8303041901,29.5930239833,16.9761891069,25.4077130692,20.912090294,,20.6116403976,18.0771594963,
2006-11-06,36.9631236352,23.9922928892,25.0499118333,29.9568726389,17.0361756408,25.7150334571,21.1562930004,,20.5189517393,18.2928392605,
2006-11-07,36.6778443088,23.9139565218,25.3354017694,30.0377278957,17.0628363226,25.9147917093,21.2039423089,,20.4494352456,18.3886969335,
2006-11-08,37.293788309,23.9709284254,25.3720030433,30.1832673579,17.1228228565,25.5229582147,21.2932847625,,20.6521916857,18.4046732123,
2006-11-09,37.6050021197,24.2344234794,25.2182776931,30.0862410497,17.0228452999,24.9236834583,21.1503368368,,20.6463986445,18.3966850729,
2006-11-10,37.2484029616,23.9994143772,25.2548789669,30.1832673579,17.0295104704,24.9620985068,21.3230655803,,20.8028107555,18.4446139094,
2006-11-13,37.1835667511,24.2344234794,25.4525258458,30.2236949863,16.9761891069,25.008196565,21.2992409261,,20.7970177143,18.6043766977,
2006-11-14,37.4040098669,24.2273019914,25.5330486483,30.5552015391,17.0228452999,25.2156378268,21.424320361,,20.8491550846,18.7401750677,
2006-11-15,37.7541254039,24.3270028227,25.7819373106,30.6683988986,17.1094925156,25.338565982,21.3945395432,,20.7796385909,18.7801157648,
2006-11-16,36.7167460351,24.1988160396,25.899061387,30.8705370406,17.2294655835,25.4461281177,21.6030052681,,20.8549481258,18.8520090196,
2006-11-17,37.0214762247,24.0919937205,25.9137018965,30.8139383608,17.2561262653,25.5229582147,21.4421888517,,20.8781202904,18.8839615772,
2006-11-20,36.9242219089,24.5548904369,25.8258588392,30.6926554756,17.2028049018,25.4614941371,21.5791806138,,20.8086037966,18.8839615772,
2006-11-21,37.6050021197,24.6189838284,25.9137018965,30.7815962581,17.17614422,25.4230790886,21.5434436324,,20.8433620435,18.8759734378,
2006-11-22,37.3845590038,24.9608152498,26.0161854633,30.8462804635,17.2161352426,25.4768601565,21.5672682867,,20.8897063727,19.0197599473,
2006-11-24,37.3067555511,24.9821797137,25.9649436799,30.6845699499,17.1494835383,25.3692980207,21.4600573424,,20.9708089487,18.9798192502,
2006-11-27,37.1381814037,24.5691334128,25.5476891579,30.2398660376,16.9361980842,25.2002718074,21.1265121825,,20.7390873029,18.532483443,
2006-11-28,37.7346745408,24.6688342441,25.5184081388,30.2236949863,17.0095149591,25.2540528753,21.1622491639,,20.8897063727,18.6283411159,
2006-11-29,38.9341444359,24.8753573945,25.7233752724,30.4339186539,17.1561487087,25.4307620983,21.2932847625,,21.1503932242,18.7481632072,
2006-11-30,39.2323910045,24.9252078101,25.7087347629,30.4662607566,17.069501493,25.5536902535,21.2515916175,,21.2836331706,18.7881039042,
2006-12-01,39.3685470466,24.7258061476,25.5623296674,30.4258331282,17.0161801295,25.5306412244,21.1265121825,,21.2720470883,18.6283411159,
2006-12-04,39.3101944571,25.0890020329,25.8917411322,30.7492541554,17.2627914357,25.4077130692,21.424320361,,21.4400452815,18.8679852984,
2006-12-05,39.4658013625,25.195824352,25.9503031704,31.0079909771,17.3561038219,25.5075921953,21.5255751417,,21.4921826518,18.8759734378,
2006-12-06,39.3555798045,25.0961235208,25.8624601131,30.9837344001,17.3760993332,25.5460072438,21.5553559596,,21.3879079112,18.7561513466,
2006-12-07,39.1221694465,25.2527962556,25.8185385845,30.8381949378,17.342773481,25.4922261759,21.5017504874,,21.3647357466,18.6842580918,
2006-12-08,39.0767840992,25.3168896471,25.8478196036,30.9028791433,17.3760993332,25.5383242341,21.5672682867,,21.301012294,18.6842580918,
2006-12-11,38.9795297833,25.2243103038,25.7306955272,31.0160765028,17.4094251854,25.592105302,21.6863915581,,21.4168731169,18.7960920437,
2006-12-12,39.0703004781,24.939450786,25.7746170558,30.8462804635,17.3694341627,25.5997883117,21.7042600488,,21.497975693,18.7321869283,
2006-12-13,39.4658013625,25.0890020329,25.6867739986,31.0079909771,17.3627689923,25.5460072438,21.7280847031,,21.579078269,18.764139486,
2006-12-14,39.9131712153,24.9964226896,25.6208917056,31.2182146447,17.4294206967,25.6766184086,21.7399970302,,21.6138365159,18.8120683225,
2006-12-15,39.6756696924,25.4619116276,25.9745844555,31.2002890343,17.4572811091,25.7589264915,21.9669447307,,21.5942965881,18.9278244507,
2006-12-18,38.5311166903,25.2027573108,26.0041010287,31.1759455058,17.4438833492,25.812896107,22.0749788851,,21.4423064118,18.8555195186,
2006-12-19,39.1879340381,25.3899243174,26.011480172,31.1921745248,17.4572811091,25.9439651733,22.0569731927,,21.535838828,18.7350112984,
2006-12-20,38.6546763894,25.26754589,26.0483758886,31.1840600153,17.470678869,25.9593850634,22.1289959624,,21.4656895159,18.7430451798,
2006-12-21,38.4725884118,24.9625356566,25.9967218854,31.0461133538,17.4773777489,25.8899955578,22.0329656029,,21.4539979638,18.654672485,
2006-12-22,38.1019093145,24.8284232976,25.8343807325,31.0217698253,17.463979989,25.7820563267,21.9249314485,,21.3780028757,18.5100626208,
2006-12-26,38.1474313089,25.0443852283,25.9598261688,31.1191439393,17.5309687884,25.7974762169,22.1229940649,,21.4832268439,18.6145030783,
2006-12-27,38.5961481109,25.2891420831,26.0926507484,31.3220066768,17.5912587078,25.9208353381,22.279043399,,21.6001423641,18.7510790611,
2006-12-28,38.5116072641,25.253148428,26.0041010287,31.2895486388,17.5845598279,25.8899955578,22.1770111421,,21.4715352919,18.7430451798,
2006-12-29,38.1279218827,25.1091738075,25.8343807325,31.1759455058,17.5376676683,25.8206060521,22.0509712953,,21.4656895159,18.7028757731,
2007-01-03,36.794777761,24.9148080699,25.9967218854,31.2570906008,17.6093456836,25.8283159972,22.1590054497,,21.524147276,18.7430451798,
2007-01-04,36.124954129,24.7996283735,25.8860347357,31.2489760913,17.6381508673,26.12129391,22.0869826801,,21.4949183959,19.0322649082,
2007-01-05,36.3655703852,24.63405756,25.797485016,31.0379988443,17.5108721486,25.9748049536,21.9009238586,,21.1090971791,18.8796211627,
2007-01-08,36.3655703852,24.63405756,25.893413879,31.0866859013,17.5376676683,26.0056447339,22.008958013,,21.0974056271,18.9358583321,
2007-01-09,36.0534195664,24.641256291,25.8786555924,31.2570906008,17.5778609479,25.9748049536,21.9729466282,,21.1149429551,18.9599599761,
2007-01-10,35.3575833663,24.8140258356,25.9672053122,31.4193807908,17.6515486272,26.021064624,22.0449693978,,21.1207887312,19.0563665523,
2007-01-11,35.1559859625,25.0803788834,26.1812004682,31.7683046994,17.7855262259,26.3063325918,22.1830130396,,21.1441718352,19.2491797046,
2007-01-12,36.0534195664,25.3611293933,26.2549919013,31.8575643039,17.7587307062,26.4296917129,22.2070206294,,20.9687985548,19.2973829927,
2007-01-16,35.6827404691,25.4259179725,26.3951956242,31.971167437,17.772128466,26.4913712735,22.2670396041,,21.033102091,19.2572135859,
2007-01-17,36.0794321346,25.5123027448,26.4173330541,31.971167437,17.8257195055,26.645570175,22.2070206294,,21.0798682991,19.0081632642,
2007-01-18,35.8128033103,25.3611293933,26.2992667612,32.149686646,17.7989239858,26.7226696258,22.1169921674,,21.0681767471,18.7912484679,
2007-01-19,36.794777761,25.7498608686,26.2845084745,32.1415721365,17.8257195055,26.7303795708,22.1830130396,,21.0740225231,18.7832145865,
2007-01-22,36.5411552207,25.4835078207,25.9967218854,31.938709399,17.8056228657,26.5684707243,22.1650073472,,21.0681767471,18.6466386036,
2007-01-23,37.4906139611,25.8074507167,26.2992667612,32.052312532,17.8391172654,26.4296917129,22.1530035522,,21.1909380433,18.6466386036,
2007-01-24,37.6531925125,26.0738037646,26.225475328,32.1740301745,17.9061060647,26.6301502849,22.381075656,,21.2610873554,18.9840616202,
2007-01-25,36.8793186077,25.9874189923,26.0852716051,31.6628160759,17.7922251058,26.537630944,22.0569731927,,21.2435500274,18.7510790611,
2007-01-26,36.9703625965,25.9730215303,25.9819635988,31.5086403954,17.7453329463,26.3911419876,22.098986475,,21.1909380433,18.7591129425,
2007-01-29,36.794777761,25.8722392959,26.0409967453,31.5897854904,17.7922251058,26.3525922622,21.9909523206,,21.2610873554,18.8394517559,
2007-01-30,37.5361359555,25.9442266062,26.0262384586,31.6790450949,17.778827346,26.4836613285,22.0749788851,,21.3253908916,18.9519260948,
2007-01-31,37.7767522116,26.0953999577,26.3730581943,32.019854494,17.8525150252,26.6070204496,22.2550358092,,21.3896944277,19.0644004336,
2007-02-01,37.9133181948,26.4121441227,26.6018116369,32.133457627,17.9195038246,26.8306088568,22.3990813484,,21.5709134841,18.9840616202,
2007-02-02,38.1279218827,26.3689517365,26.7051196433,32.2227172315,17.9529982243,26.7766392413,22.4410946307,,21.6878290043,19.0804681963,
2007-02-05,38.0889030304,26.2609707712,26.7567736464,32.117228608,17.8927083049,26.7689292962,22.4350927332,,21.9216600448,19.0322649082,
2007-02-06,37.9718464734,26.4409390467,26.7641527898,32.230831741,17.8659127851,26.6918298455,22.5371249901,,22.038575565,19.0081632642,
2007-02-07,37.7442365013,26.4409390467,26.7420153598,32.3850074216,17.8257195055,26.7303795708,22.6211515547,,22.1204164292,19.096535959,
2007-02-08,38.1279218827,26.4697339708,26.557536777,32.3200913455,17.7922251058,26.7072497356,22.5491287851,,22.1613368613,19.120637603,
2007-02-09,37.9718464734,26.3473555435,26.4542287707,32.019854494,17.7654295861,26.6301502849,22.3090528864,,22.2373319494,18.9117566881,
2007-02-12,37.4450919667,26.4553365088,26.4985036306,31.8656788134,17.7252363065,26.5145011088,22.2550358092,,22.1554910853,18.8314178746,
2007-02-13,37.9913558995,26.9880426045,26.7124987866,32.149686646,17.7855262259,26.6147303947,22.4170870408,,22.3484016937,18.9117566881,
2007-02-14,37.9978590416,27.153613418,27.1035933821,32.311976836,17.8927083049,26.7612193511,22.6331553496,,22.506237646,19.1688408911,
2007-02-15,37.7117207911,27.2831905764,27.1626265286,32.4174654596,17.9998903838,26.8845784723,22.6691667344,,22.3133270376,19.2411458232,
2007-02-16,37.7182239331,27.146414687,27.0519393789,32.3768929121,18.0266859035,26.7766392413,22.663164837,,22.3542474697,19.2009764165,
2007-02-20,37.2955196994,27.3695753487,27.0962142388,32.6122136876,18.1204702226,26.7920591314,22.7832027863,,22.4127052298,19.2090102978,
2007-02-21,37.705217649,27.5423448932,27.1700056719,32.4823815356,18.0199870236,26.6687000102,22.6871724268,,22.3191728136,19.1768747725,
2007-02-22,38.043381036,27.5351461622,27.0814559521,32.4093509501,17.9529982243,26.6301502849,22.5971439648,,22.3484016937,19.28131523,
2007-02-23,38.1409281668,27.6431271276,27.007664519,32.3363203645,17.9663959841,26.5145011088,22.3870775534,,22.6056158382,19.2652474673,
2007-02-26,38.3685381389,27.8950827134,26.8527025095,32.0604270415,17.9596971042,26.6224403398,22.2250263218,,23.1434272313,19.2170441792,
2007-02-27,36.8402997554,26.7648819428,26.0483758886,30.9568537492,17.5510654282,25.812896107,21.18669806,,22.3016354856,18.4779270954,
2007-02-28,37.0028783068,26.9592476804,26.1369256083,31.0217698253,17.6180542275,25.9670950085,21.5768213953,,22.4770087659,18.5180965021,
2007-03-01,36.8858217498,26.6784971705,26.033617602,30.8838231637,17.6180542275,25.8745756676,21.5528138055,,22.5939242862,18.5341642648,
2007-03-02,36.4891300843,26.2825669642,25.7310727262,30.6566168977,17.3434001502,25.6818270408,21.3067360093,,22.3016354856,18.1887073669,
2007-03-05,36.0274069982,25.893835489,25.6425230065,30.2508914226,17.2831102308,25.5122082492,20.9706297511,,21.9625804769,18.2288767737,
2007-03-06,36.7102369142,26.4193428537,25.9376887389,30.7702200307,17.4170878295,25.7820563267,21.4087682663,,22.2899439335,18.5100626208,
2007-03-07,37.1654568582,26.2897656953,25.8343807325,30.7377619927,17.3500990302,25.7897662718,21.2827284194,,22.2431777255,18.2770800617,
2007-03-08,37.4906139611,26.5489200121,26.0262384586,30.9811972778,17.5108721486,25.8745756676,21.4747891384,,22.3600932457,18.4297238073,
2007-03-09,37.3280354097,26.8584654461,26.1590630382,31.0461133538,17.5644631881,25.9285452832,21.5288062156,,22.3308643656,18.4779270954,
2007-03-12,37.2760102732,26.9448502183,26.2845084745,31.0055408063,17.5845598279,25.9285452832,21.5288062156,,22.5822327341,18.5904014342,
2007-03-13,36.7752683348,26.2897656953,25.8417598759,30.4375251411,17.2496158311,25.5044983041,20.8866031866,,22.2490235015,18.2931478244,
2007-03-14,37.1979725685,26.4553365088,25.9450678822,30.3807235746,17.2831102308,25.6047275901,20.9346183663,,22.3600932457,18.4618593327,
2007-03-15,37.0679097274,26.9232540253,25.915551309,30.4456396506,17.4170878295,25.5661778647,21.096669598,,22.523774974,18.469893214,
2007-03-16,36.7927747932,26.7415868492,26.067192704,30.3388040185,17.4566246189,25.6929062319,21.1075090248,,22.5696350868,18.4377576887,
2007-03-19,37.3799976574,27.1380254682,26.2520664111,30.7859192975,17.5710722157,25.8941157385,21.2461362971,,22.7342053427,18.5582659088,
2007-03-20,37.6475102956,27.2533530665,26.3186209457,31.0135416213,17.7393775051,26.0256758005,21.4390090237,,23.0633458544,18.678774129,
2007-03-21,38.3260789387,27.5632959869,26.6809734117,31.5013037438,17.9076827945,26.2887959246,21.9272181131,,23.3337112747,19.0563665523,
2007-03-22,39.0959933607,27.4335524388,26.7327380497,31.411880688,17.995201545,26.3816618507,21.7946181135,,23.3102012381,18.9840616202,
2007-03-23,39.2917343154,27.5488800371,26.8880319636,31.4281394254,18.0355948145,26.2501017887,21.8187272044,,23.4218739117,18.9358583321,
2007-03-26,39.5657716521,27.7434953592,26.6661835151,31.27368142,17.9076827945,26.2887959246,21.7102362956,,23.5217915671,18.9599599761,
2007-03-27,39.6375433355,27.4407604137,26.5404693942,31.078576571,17.8268962556,26.1030640723,21.577636296,,23.4865265122,18.9679938575,
2007-03-28,39.631018637,27.1668573678,26.326015894,30.7290137165,17.7932351977,25.9250710472,21.3064090242,,23.4395064391,18.7510790611,
2007-03-29,39.8789571797,27.3758886397,26.3186209457,30.8346955097,17.8942183714,26.0488922821,21.4148999329,,23.5746891493,18.7751807052,
2007-03-30,39.3308825064,27.4263444639,26.2890411526,30.9159891968,17.9413438524,26.0411534549,21.47517266,,23.3337112747,18.7350112984,
2007-04-02,39.7158397174,27.419136489,26.3334108423,31.02167099,17.9884693335,26.1804523441,21.2762726606,,23.8920746427,18.8314178746,
2007-04-03,39.96377826,27.7146634596,26.5182845494,31.4200100567,18.1096491418,26.4513112953,21.5414726598,,23.9214621884,18.9840616202,
2007-04-04,40.029025245,27.7579113089,26.4147552734,31.3305870009,18.1904356808,26.6060878389,21.5414726598,,23.8156670239,19.096535959,
2007-04-05,40.2900131846,27.7218714345,26.4960997045,31.5825974309,18.2375611618,26.7918196912,21.5535272052,,23.9214621884,19.1688408911,
2007-04-09,40.1399451193,28.1471419531,26.4665199114,31.5582093247,18.1904356808,26.7995585184,21.5474999325,,24.0977874625,19.1688408911,
2007-04-10,40.746742079,27.8371990328,26.4591249631,31.6232442744,18.2779544313,26.8382526542,21.6439362958,,24.1036649716,19.1527731284,
2007-04-11,40.4988035363,27.7146634596,26.3555956871,31.3793632132,18.1567746229,26.7221702466,21.4631181146,,24.0448898803,18.9760277388,
2007-04-12,41.118649893,27.9597346059,26.6735784634,31.5988561683,18.1769712576,27.0239845065,21.4269544783,,23.9390947158,19.1768747725,
2007-04-13,41.1382239885,28.02460638,26.6661835151,31.6232442744,18.2375611618,27.4186646926,21.517363569,,23.9332172067,19.1929425352,
2007-04-16,41.3796378327,28.3994210743,26.8806370153,31.940289654,18.2779544313,27.6817848167,22.0417362946,,24.074277426,19.3536201621,
2007-04-17,41.144748687,28.1327260033,26.8806370153,32.0703595534,18.4462597207,27.7669119156,22.0357090219,,24.1859500996,19.3937895688,
2007-04-18,41.0012053202,27.9813585306,26.9545864982,32.0459714472,18.3991342396,27.7591730885,22.2888544756,,24.3622753737,19.3455862807,
2007-04-19,40.4270318529,27.8804468821,27.0433258776,31.7939610173,18.4125986628,27.8752554961,22.2587181121,,24.2447251909,19.3536201621,
2007-04-20,41.170847481,28.1687658778,27.2281995847,32.1679119779,18.5809039522,27.9835990766,22.3732362935,,24.4328054833,19.4660945009,
2007-04-23,41.2165203704,28.1615579029,27.3317288607,32.1028770282,18.5405106828,28.0145543853,22.3129635665,,24.6150082666,19.4259250942,
2007-04-24,41.0925510991,28.0462303046,27.2503844296,31.9890658663,18.5337784712,28.0145543853,22.2466635667,,24.7913335407,19.5303655517,
2007-04-25,41.862465521,28.4931247479,27.5313924644,32.3142406146,18.6280294333,28.0996814843,22.5480272021,,24.8618636503,19.6749754159,
2007-04-26,41.8494161241,28.3777971497,27.5166025678,32.2654644023,18.5539751059,28.130636793,22.5118635658,,24.7795785224,19.7874497547,
2007-04-27,41.8428914256,28.356173225,27.8345853441,32.0541008159,18.5135818365,28.0377708669,22.4817272023,,24.5738657026,19.7713819921,
2007-04-30,41.3470143402,27.8371990328,27.5092076196,31.6476323805,18.4462597207,27.9449049407,22.3069362938,,24.4798255564,19.6187382465,
2007-05-01,41.529705898,27.7218714345,27.6792914301,31.7370554363,18.3722053933,28.0068155582,22.3491272027,,24.6796608671,19.7151448226,
2007-05-02,41.875514918,28.0534382795,27.8567701889,32.1028770282,18.3789376049,28.1848085833,22.445563566,,24.8148435772,19.8195852801,
2007-05-03,42.2147992396,28.1471419531,28.0564337926,32.0378420785,18.4462597207,28.2467192007,22.6565181108,,24.7854560316,20.0123984324,
2007-05-04,42.1821757471,28.3994210743,28.0860135858,32.1110063969,18.4462597207,28.4014957443,22.734872656,,24.7384359585,20.0927372459,
2007-05-07,42.2930956215,28.7742357687,28.1599630686,32.1110063969,18.4799207786,28.4634063617,22.7650090196,,25.0323114153,20.0686356019,
2007-05-08,42.29962032,28.7958596934,28.1451731721,31.9728071289,18.3520087586,28.3550627812,22.7167908379,,24.9206387417,20.1489744153,
2007-05-09,42.2800462245,28.9183952666,28.2191226549,32.1679119779,18.3789376049,28.4479287073,22.8373362921,,24.9382712691,20.1248727713,
2007-05-10,41.5949528829,28.3633811999,28.0268539995,31.8183491234,18.2644900081,27.9449049407,22.5118635658,,24.6855383762,20.0204323138,
2007-05-11,42.5475588627,28.6949480449,28.2413074998,31.9484190227,18.3116154891,28.0532485212,22.7529544742,,24.803088559,20.2373471101,
2007-05-14,42.5606082596,28.6589081704,28.1155933789,31.9484190227,18.2442933734,28.0222932125,22.6444635654,,24.9030062143,20.140940534,
2007-05-15,42.7041516264,28.8391075427,28.1895428618,31.8346078608,18.3654731818,27.9913379038,22.590218111,,25.0381889245,20.1088050086,
2007-05-16,42.8672690887,28.9400191912,28.3300468792,31.9484190227,18.5539751059,28.3086298181,22.8493908375,,25.0969640158,20.2855503982,
2007-05-17,43.5523624303,28.9256032414,28.3818115172,31.997195235,18.5068496249,28.2002862376,22.734872656,,25.0381889245,20.2293132288,
2007-05-18,44.2570298674,29.0337228648,28.2856771895,32.2898525085,18.6414938564,28.3163686453,22.7951453831,,25.1733716346,20.3337536863,
2007-05-21,44.6289376814,29.0769707142,28.4483660517,32.4117930391,18.5001174133,28.3782792627,22.819254474,,25.1381065798,20.4221263811,
2007-05-22,44.211356978,28.9039793168,28.3892064655,32.3792755643,18.5337784712,28.3628016084,22.8373362921,,25.0910865067,20.398024737,
2007-05-23,44.3027027568,29.0337228648,28.5297104829,32.3955343017,18.4799207786,28.4634063617,22.819254474,,24.6972933945,20.3257198049,
2007-05-24,43.4936401439,28.7237799445,28.300467086,32.135394503,18.3991342396,28.3550627812,22.6143272019,,24.1448075356,20.0686356019,
2007-05-25,44.172208787,29.0625547644,28.4705508966,32.2492056649,18.5135818365,28.3395851268,22.6565181108,,24.1565625539,20.2373471101,
2007-05-29,43.8785973549,28.9688510908,28.5371054311,32.2735937711,18.6280294333,28.3550627812,22.7408999288,,24.2329701727,20.349821449,
2007-05-30,44.7985798422,29.3364578103,28.7811387245,32.5174748323,18.6684227027,28.3628016084,22.9096635646,,24.5268456295,20.5104990759,
2007-05-31,44.5636906965,29.4806173081,28.9364326385,32.5987685194,18.695351549,28.4247122258,22.8433635648,,24.59149823,20.606905652,
2007-06-01,44.968222003,29.891471877,29.0473568628,32.7857439997,18.7828702995,28.4556675345,22.9156908373,,24.4563155199,20.606905652,
2007-06-04,45.67288944,29.7112725047,29.0547518111,32.8507789493,18.8501924153,28.4014957443,22.8855544738,,24.3622753737,20.6792105841,
2007-06-05,45.5097719778,29.6103608562,28.9660124317,32.6556741003,18.7357448185,28.3318462997,22.7469272015,,24.0390123711,20.606905652,
2007-06-06,44.929073812,29.2283381869,28.6554246037,32.2410762962,18.6145650101,28.0687261756,22.5540544748,,23.6569742772,20.3658892116,
2007-06-07,44.1330605961,28.5724124717,28.1895428618,31.6395030118,18.3789376049,27.650829508,22.1743362942,,22.9222856351,20.0766694832,
2007-06-08,44.3157521538,29.1202185635,28.5814751209,32.0459714472,18.4866529901,27.7436954341,22.4335090206,,23.0868558909,20.3578553303,
2007-06-11,44.6550364754,28.8679394423,28.6184498623,31.940289654,18.5876361638,27.7514342613,22.5359726567,,23.392486366,20.398024737,
2007-06-12,44.1069618021,28.5147486726,28.248702448,31.6801498554,18.4125986628,27.5502247546,22.2285817485,,23.0104482721,20.1570082967,
2007-06-13,44.9877960984,29.1850903376,28.921642742,32.0459714472,18.5539751059,27.7746507428,22.6504908381,,23.4688939848,20.4140924997,
2007-06-14,45.7446611235,29.4085375592,29.0695417077,32.2735937711,18.5809039522,27.8520390146,22.6143272019,,23.6158317133,20.606905652,
2007-06-15,46.444904815,29.7569278176,29.2257156205,32.4363437326,18.6207384481,28.0635411614,22.6950203289,,23.9306311026,20.7255741134,
